"time [s]";"load factor";"airspeed [km/h]"
1012.6;1.1;102.047
1012.7;1.13;102.047
1012.8;1.18;102.047
1012.9;1.14;102.047
1013.0;1.21;99.8525
1013.1;1.06;99.8525
1013.2;1.06;99.8525
1013.3;1.13;99.8525
1013.4;1.01;102.047
1013.5;1.06;100.95
1013.6;0.88;99.8525
1013.7;1.27;98.7552
1013.8;1.36;97.6579
1013.9;1.08;98.7552
1014.0;1.01;96.5606
1014.1;1.39;95.4634
1014.2;1.07;95.4634
1014.3;0.94;95.4634
1014.4;1.09;95.4634
1014.5;1.07;94.3661
1014.6;1.03;93.2688
1014.7;1.08;93.2688
1014.8;1.03;93.2688
1014.9;1.03;93.2688
1015.0;1;93.2688
1015.1;1.12;93.2688
1015.2;1.08;92.1715
1015.3;1.09;94.3661
1015.4;1.17;94.3661
1015.5;1.2;94.3661
1015.6;1.1;93.2688
1015.7;1.14;93.2688
1015.8;1.05;91.0742
1015.9;0.97;92.1715
1016.0;0.98;92.1715
1016.1;0.94;92.1715
1016.2;1.2;93.2688
1016.3;1.09;93.2688
1016.4;1.21;93.2688
1016.5;1.24;95.4634
1016.6;1.38;94.3661
1016.7;1.57;96.5606
1016.8;1.44;96.5606
1016.9;1.47;95.4634
1017.0;1.49;95.4634
1017.1;1.33;93.2688
1017.2;1.16;93.2688
1017.3;1.15;92.1715
1017.4;1.16;89.977
1017.5;1.12;91.0742
1017.6;1.18;91.0742
1017.7;0.91;87.7824
1017.8;0.98;87.7824
1017.9;1.29;86.6851
1018.0;0.94;88.8797
1018.1;0.95;87.7824
1018.2;0.99;86.6851
1018.3;1.05;85.5878
1018.4;0.98;83.3933
1018.5;0.95;83.3933
1018.6;0.79;83.3933
1018.7;0.91;83.3933
1018.8;1.1;83.3933
1018.9;1.1;85.5878
1019.0;1.25;84.4906
1019.1;1.04;83.3933
1019.2;1.08;84.4906
1019.3;1.07;82.296
1019.4;0.95;80.1014
1019.5;1;82.296
1019.6;1.08;82.296
1019.7;1.03;81.1987
1019.8;0.95;83.3933
1019.9;1.02;83.3933
1020.0;1.03;80.1014
1020.1;1.02;82.296
1020.2;1.01;83.3933
1020.3;0.87;80.1014
1020.4;0.87;80.1014
1020.5;0.82;77.9069
1020.6;0.65;76.8096
1020.7;0.55;75.7123
1020.8;0.41;76.8096
1020.9;0.55;77.9069
1021.0;0.53;77.9069
1021.1;0.72;77.9069
1021.2;0.83;79.0042
1021.3;1.03;81.1987
1021.4;1.01;82.296
1021.5;1.09;84.4906
1021.6;1.15;85.5878
1021.7;1.08;83.3933
1021.8;1.07;84.4906
1021.9;1.24;85.5878
1022.0;1.29;87.7824
1022.1;1.33;88.8797
1022.2;1.34;87.7824
1022.3;1.38;88.8797
1022.4;1.32;88.8797
1022.5;1.37;89.977
1022.6;1.33;91.0742
1022.7;1.35;89.977
1022.8;1.29;91.0742
1022.9;1.2;92.1715
1023.0;1.23;94.3661
1023.1;1.15;93.2688
1023.2;1.28;92.1715
1023.3;1.23;93.2688
1023.4;1.1;92.1715
1023.5;1;89.977
1023.6;1.09;87.7824
1023.7;1.03;89.977
1023.8;1;91.0742
1023.9;1.04;93.2688
1024.0;0.77;91.0742
1024.1;0.75;87.7824
1024.2;1.06;89.977
1024.3;0.89;89.977
1024.4;1;86.6851
1024.5;0.85;86.6851
1024.6;0.95;87.7824
1024.7;1.01;91.0742
1024.8;1.11;92.1715
1024.9;1.14;92.1715
1025.0;1.31;91.0742
1025.1;1.12;91.0742
1025.2;0.88;93.2688
1025.3;1.15;91.0742
1025.4;1.15;91.0742
1025.5;0.96;92.1715
1025.6;1.19;92.1715
1025.7;1.01;98.7552
1025.8;1.22;94.3661
1025.9;1.01;93.2688
1026.0;1.1;89.977
1026.1;1.21;88.8797
1026.2;0.84;88.8797
1026.3;1.28;91.0742
1026.4;1.09;89.977
1026.5;1.09;91.0742
1026.6;1.23;91.0742
1026.7;1.18;89.977
1026.8;1.24;89.977
1026.9;0.94;87.7824
1027.0;1.19;87.7824
1027.1;1.03;87.7824
1027.2;0.66;95.4634
1027.3;1.24;97.6579
1027.4;1.25;95.4634
1027.5;1.01;92.1715
1027.6;1.01;88.8797
1027.7;0.99;88.8797
1027.8;1.04;91.0742
1027.9;1.04;89.977
1028.0;1.03;91.0742
1028.1;1.02;93.2688
1028.2;1.04;91.0742
1028.3;0.95;92.1715
1028.4;1.02;93.2688
1028.5;1.13;92.1715
1028.6;0.98;93.2688
1028.7;1.3;95.4634
1028.8;1.11;94.3661
1028.9;1.01;93.2688
1029.0;1.08;93.2688
1029.1;1.11;94.3661
1029.2;1.14;94.3661
1029.3;1.01;94.3661
1029.4;1.02;93.2688
1029.5;1.04;93.2688
1029.6;1;93.2688
1029.7;1.03;94.3661
1029.8;1.1;94.3661
1029.9;1.07;93.2688
1030.0;1.06;93.2688
1030.1;1.06;94.3661
1030.2;1.09;95.4634
1030.3;0.95;94.3661
1030.4;1.06;95.4634
1030.5;1;94.3661
1030.6;1.06;94.3661
1030.7;1.15;96.5606
1030.8;1.34;93.2688
1030.9;1.24;96.5606
1031.0;0.99;96.5606
1031.1;1.11;97.6579
1031.2;1.08;97.6579
1031.3;1.24;98.7552
1031.4;1.04;100.95
1031.5;1.23;99.8525
1031.6;1.02;98.7552
1031.7;1.12;96.5606
1031.8;1.07;95.4634
1031.9;1.07;95.4634
1032.0;1.14;95.4634
1032.1;1;93.2688
1032.2;0.95;92.1715
1032.3;1.16;93.2688
1032.4;1.08;96.5606
1032.5;1.01;95.4634
1032.6;1.07;96.5606
1032.7;1.08;96.5606
1032.8;1.11;95.4634
1032.9;0.96;95.4634
1033.0;1;94.3661
1033.1;1.03;94.3661
1033.2;1.31;98.7552
1033.3;0.73;97.6579
1033.4;0.91;98.7552
1033.5;0.58;94.3661
1033.6;0.92;94.3661
1033.7;0.75;96.5606
1033.8;1.03;99.8525
1033.9;0.95;98.7552
1034.0;1.09;99.8525
1034.1;0.9;100.95
1034.2;1.07;99.8525
1034.3;1.24;98.7552
1034.4;1.12;99.8525
1034.5;1.32;98.7552
1034.6;1.12;100.95
1034.7;1.18;103.144
1034.8;1.52;104.242
1034.9;1.4;104.242
1035.0;1;102.047
1035.1;0.84;100.95
1035.2;0.76;99.8525
1035.3;0.54;98.7552
1035.4;0.61;98.7552
1035.5;0.91;98.7552
1035.6;1.02;102.047
1035.7;0.85;103.144
1035.8;1;104.242
1035.9;0.91;105.339
1036.0;0.88;106.436
1036.1;1.03;105.339
1036.2;1;104.242
1036.3;0.94;104.242
1036.4;1.1;104.242
1036.5;1.27;105.339
1036.6;1.23;103.144
1036.7;1.08;102.047
1036.8;1.11;100.95
1036.9;1.34;100.95
1037.0;1.05;98.7552
1037.1;1.2;102.047
1037.2;0.8;102.047
1037.3;1.07;103.144
1037.4;0.95;103.144
1037.5;0.87;103.144
1037.6;0.93;103.144
1037.7;1.1;104.242
1037.8;1.08;104.242
1037.9;0.94;104.242
1038.0;0.97;104.242
1038.1;1.26;106.436
1038.2;1.24;105.339
1038.3;1.22;106.436
1038.4;1.3;106.436
1038.5;1.31;107.533
1038.6;1.19;106.436
1038.7;1.35;104.242
1038.8;1.01;104.242
1038.9;1.09;105.339
1039.0;1.18;103.144
1039.1;1.04;102.047
1039.2;1.14;102.047
1039.3;1.15;103.144
1039.4;1.2;103.144
1039.5;0.92;104.242
1039.6;1.06;102.047
1039.7;1.2;100.95
1039.8;0.93;100.95
1039.9;1.04;103.144
1040.0;1.48;107.533
1040.1;0.88;109.728
1040.2;0.99;103.144
1040.3;1.43;100.95
1040.4;1.06;102.047
1040.5;0.84;104.242
1040.6;0.93;105.339
1040.7;1.16;105.339
1040.8;1.47;103.144
1040.9;0.95;103.144
1041.0;0.74;100.95
1041.1;1.1;100.95
1041.2;1.15;97.6579
1041.3;0.88;95.4634
1041.4;0.83;95.4634
1041.5;0.89;95.4634
1041.6;0.93;95.4634
1041.7;1.04;96.5606
1041.8;1.13;95.4634
1041.9;1.1;94.3661
1042.0;1.04;94.3661
1042.1;1.06;95.4634
1042.2;1.07;95.4634
1042.3;0.89;95.4634
1042.4;0.68;95.4634
1042.5;0.71;97.6579
1042.6;0.74;97.6579
1042.7;0.85;97.6579
1042.8;0.95;97.6579
1042.9;0.87;97.6579
1043.0;1.02;100.95
1043.1;1.2;102.047
1043.2;1.15;103.144
1043.3;1.08;103.144
1043.4;1.31;105.339
1043.5;1.19;104.242
1043.6;1.24;103.144
1043.7;1.24;104.242
1043.8;1.27;104.242
1043.9;1.31;103.144
1044.0;1.3;103.144
1044.1;1.26;102.047
1044.2;1.2;98.7552
1044.3;1.11;98.7552
1044.4;1.09;98.7552
1044.5;1.29;97.6579
1044.6;1.3;97.6579
1044.7;1.16;97.6579
1044.8;1.11;97.6579
1044.9;1.13;97.6579
1045.0;1.15;97.6579
1045.1;1.07;95.4634
1045.2;1.14;96.5606
1045.3;1.09;95.4634
1045.4;1.01;94.3661
1045.5;0.92;94.3661
1045.6;1.22;96.5606
1045.7;0.81;98.7552
1045.8;0.72;95.4634
1045.9;1.12;93.2688
1046.0;1;92.1715
1046.1;0.92;91.0742
1046.2;1.03;91.0742
1046.3;0.98;91.0742
1046.4;0.94;89.977
1046.5;1.12;87.7824
1046.6;1.11;87.7824
1046.7;1.18;89.977
1046.8;0.84;88.8797
1046.9;1.03;89.977
1047.0;0.98;89.977
1047.1;1.01;89.977
1047.2;1.08;89.977
1047.3;1.01;91.0742
1047.4;1.22;92.1715
1047.5;1.18;92.1715
1047.6;1.09;89.977
1047.7;0.97;91.0742
1047.8;1.05;93.2688
1047.9;1.18;92.1715
1048.0;0.97;92.1715
1048.1;1.22;93.2688
1048.2;1.23;93.2688
1048.3;1.13;94.3661
1048.4;1.13;94.3661
1048.5;1.05;93.2688
1048.6;1.11;93.2688
1048.7;1.28;93.2688
1048.8;1.11;92.1715
1048.9;0.99;92.1715
1049.0;1.04;92.1715
1049.1;1.07;89.977
1049.2;0.94;88.8797
1049.3;1.15;88.8797
1049.4;1.03;88.8797
1049.5;1.13;88.8797
1049.6;1;89.977
1049.7;1.05;88.8797
1049.8;1.08;88.8797
1049.9;1.04;89.977
1050.0;1.05;88.8797
1050.1;1.05;88.8797
1050.2;1.05;88.8797
1050.3;1.12;89.977
1050.4;1.15;89.977
1050.5;1.14;88.8797
1050.6;0.98;89.977
1050.7;1.11;87.7824
1050.8;1.18;87.7824
1050.9;1.52;86.6851
1051.0;1.45;86.6851
1051.1;1.38;85.5878
1051.2;1.29;88.8797
1051.3;1.25;87.7824
1051.4;1.96;89.977
1051.5;1.67;85.5878
1051.6;1.3;87.7824
1051.7;1.54;87.7824
1051.8;1.43;85.5878
1051.9;1.36;83.3933
1052.0;1.51;84.4906
1052.1;1.33;87.7824
1052.2;1.31;84.4906
1052.3;1.45;86.6851
1052.4;1.11;88.8797
1052.5;1.3;83.3933
1052.6;1.84;91.0742
1052.7;1.51;95.4634
1052.8;1.04;96.5606
1052.9;1.28;94.3661
1053.0;1.52;91.0742
1053.1;1.61;91.0742
1053.2;1.5;92.1715
1053.3;1.03;92.1715
1053.4;1.54;89.977
1053.5;1.5;92.1715
1053.6;1.58;96.5606
1053.7;1.64;100.95
1053.8;0.95;105.339
1053.9;1.15;103.144
1054.0;1.32;99.8525
1054.1;1.15;96.5606
1054.2;1.32;95.4634
1054.3;0.95;92.1715
1054.4;0.24;95.4634
1054.5;0.43;98.7552
1054.6;0.64;103.144
1054.7;0.56;105.339
1054.8;0.51;106.436
1054.9;1.21;102.047
1055.0;1.44;97.6579
1055.1;1;97.6579
1055.2;0.85;99.8525
1055.3;0.88;100.95
1055.4;0.93;96.5606
1055.5;0.64;99.8525
1055.6;0.69;99.8525
1055.7;1.35;98.7552
1055.8;0.74;98.7552
1055.9;0.71;99.8525
1056.0;1.13;100.95
1056.1;1.16;94.3661
1056.2;1.14;99.8525
1056.3;1.33;104.242
1056.4;1.47;104.242
1056.5;1.52;104.242
1056.6;1.33;105.339
1056.7;1.2;105.339
1056.8;1.51;106.436
1056.9;1.36;104.242
1057.0;1.16;104.242
1057.1;1.35;99.8525
1057.2;1.44;97.6579
1057.3;1.48;95.4634
1057.4;1.44;94.3661
1057.5;1.18;96.5606
1057.6;1.19;96.5606
1057.7;1.15;94.3661
1057.8;1.06;95.4634
1057.9;1.02;98.7552
1058.0;1.42;93.2688
1058.1;1.12;92.1715
1058.2;1.02;92.1715
1058.3;0.96;92.1715
1058.4;1.06;94.3661
1058.5;0.99;94.3661
1058.6;1.06;94.3661
1058.7;1.12;92.1715
1058.8;1.3;91.0742
1058.9;1.32;89.977
1059.0;1.24;88.8797
1059.1;1.11;91.0742
1059.2;1.26;92.1715
1059.3;1.19;92.1715
1059.4;1.46;92.1715
1059.5;1.55;92.1715
1059.6;1.64;93.2688
1059.7;1.5;92.1715
1059.8;1.54;93.2688
1059.9;1.44;93.2688
1060.0;1.3;92.1715
1060.1;1.42;89.977
1060.2;1.56;86.6851
1060.3;1.36;86.6851
1060.4;1.15;91.0742
1060.5;1.37;92.1715
1060.6;1.55;93.2688
1060.7;1.48;94.3661
1060.8;1.49;95.4634
1060.9;1.22;93.2688
1061.0;1.46;93.2688
1061.1;1.88;95.4634
1061.2;1.51;94.3661
1061.3;1.61;94.3661
1061.4;1.59;94.3661
1061.5;1.5;94.3661
1061.6;1.5;95.4634
1061.7;1.33;95.4634
1061.8;1.37;94.3661
1061.9;1.46;93.2688
1062.0;1.83;92.1715
1062.1;1.55;93.2688
1062.2;1.52;93.2688
1062.3;1.67;92.1715
1062.4;1.46;92.1715
1062.5;1.48;92.1715
1062.6;1.36;93.2688
1062.7;1.45;92.1715
1062.8;1.42;91.0742
1062.9;1.55;92.1715
1063.0;1.7;87.7824
1063.1;1.34;88.8797
1063.2;1.58;89.977
1063.3;1.4;92.1715
1063.4;1.54;89.977
1063.5;1.31;88.8797
1063.6;1.27;92.1715
1063.7;1.34;92.1715
1063.8;1.8;94.3661
1063.9;1.97;94.3661
1064.0;1.73;96.5606
1064.1;1.88;92.1715
1064.2;1.54;84.4906
1064.3;1.49;85.5878
1064.4;1.78;82.296
1064.5;1.86;84.4906
1064.6;1.72;85.5878
1064.7;1.43;86.6851
1064.8;1.85;85.5878
1064.9;1.73;88.8797
1065.0;2.08;94.3661
1065.1;2.07;94.3661
1065.2;1.66;91.0742
1065.3;1.77;87.7824
1065.4;1.57;87.7824
1065.5;1.34;87.7824
1065.6;1.07;86.6851
1065.7;1.25;88.8797
1065.8;0.95;87.7824
1065.9;1.28;85.5878
1066.0;1.17;85.5878
1066.1;1.05;84.4906
1066.2;1;85.5878
1066.3;0.84;85.5878
1066.4;0.86;84.4906
1066.5;0.98;85.5878
1066.6;1;84.4906
1066.7;0.74;85.5878
1066.8;0.3;85.5878
1066.9;0.86;86.6851
1067.0;0.85;86.6851
1067.1;0.9;87.7824
1067.2;0.94;85.5878
1067.3;0.94;88.8797
1067.4;0.87;86.6851
1067.5;0.81;89.977
1067.6;0.87;86.6851
1067.7;0.81;88.8797
1067.8;1.3;83.3933
1067.9;1.38;84.4906
1068.0;1.49;84.4906
1068.1;1.26;91.0742
1068.2;1.53;93.2688
1068.3;1.39;92.1715
1068.4;1.23;89.977
1068.5;1.04;92.1715
1068.6;1.36;92.1715
1068.7;1.46;89.977
1068.8;1.11;86.6851
1068.9;0.98;84.4906
1069.0;1.07;86.6851
1069.1;1.16;85.5878
1069.2;1.04;84.4906
1069.3;0.94;85.5878
1069.4;1.12;83.3933
1069.5;0.87;82.296
1069.6;0.64;80.1014
1069.7;0.71;82.296
1069.8;0.55;87.7824
1069.9;0.76;96.5606
1070.0;1.11;93.2688
1070.1;0.66;83.3933
1070.2;1.17;91.0742
1070.3;1.14;97.6579
1070.4;1.29;99.8525
1070.5;1.65;93.2688
1070.6;1.38;91.0742
1070.7;1.27;93.2688
1070.8;0.86;89.977
1070.9;0.97;91.0742
1071.0;1.07;88.8797
1071.1;0.93;94.3661
1071.2;0.76;98.7552
1071.3;1.47;97.6579
1071.4;1.55;95.4634
1071.5;1.31;96.5606
1071.6;1.46;97.6579
1071.7;1.52;96.5606
1071.8;1.3;95.4634
1071.9;0.98;94.3661
1072.0;1.49;92.1715
1072.1;1.25;89.977
1072.2;1.57;93.2688
1072.3;1.47;88.8797
1072.4;1.26;89.977
1072.5;1.25;86.6851
1072.6;1.09;91.0742
1072.7;0.99;94.3661
1072.8;1.26;98.7552
1072.9;0.97;95.4634
1073.0;0.59;94.3661
1073.1;1.59;94.3661
1073.2;1.12;94.3661
1073.3;1;97.6579
1073.4;1.24;95.4634
1073.5;1.18;89.977
1073.6;1.15;87.7824
1073.7;1.31;91.0742
1073.8;1.04;94.3661
1073.9;1.14;93.2688
1074.0;1.7;97.6579
1074.1;1.51;98.7552
1074.2;1.79;95.4634
1074.3;1.64;93.2688
1074.4;1.5;94.3661
1074.5;1.1;89.977
1074.6;0.71;95.4634
1074.7;0.44;98.7552
1074.8;0.95;105.339
1074.9;1.32;106.436
1075.0;1.42;107.533
1075.1;1.33;104.242
1075.2;1.49;99.8525
1075.3;1.33;94.3661
1075.4;1.1;96.5606
1075.5;1.52;95.4634
1075.6;1.17;99.8525
1075.7;1.26;104.242
1075.8;1.32;104.242
1075.9;1.54;104.242
1076.0;1.57;99.8525
1076.1;1.51;99.8525
1076.2;1.42;98.7552
1076.3;1.54;100.95
1076.4;1.3;100.95
1076.5;1.42;102.047
1076.6;1.49;100.95
1076.7;1.23;102.047
1076.8;1.47;102.047
1076.9;1.55;102.047
1077.0;1.54;102.047
1077.1;1.54;103.144
1077.2;1.52;103.144
1077.3;1.64;104.242
1077.4;1.53;107.533
1077.5;1.65;108.631
1077.6;2.05;109.728
1077.7;1.75;107.533
1077.8;1.64;103.144
1077.9;2;104.242
1078.0;1.62;103.144
1078.1;1.36;104.242
1078.2;1.74;100.95
1078.3;1.41;100.95
1078.4;1.41;100.95
1078.5;1.3;99.8525
1078.6;1.41;99.8525
1078.7;1.19;97.6579
1078.8;1.08;99.8525
1078.9;1.24;97.6579
1079.0;1.39;99.8525
1079.1;1.43;99.8525
1079.2;1.18;102.047
1079.3;1.55;102.047
1079.4;1.46;99.8525
1079.5;1.46;99.8525
1079.6;1.52;104.242
1079.7;1.16;106.436
1079.8;0.97;100.95
1079.9;1.5;97.6579
1080.0;1.43;99.8525
1080.1;1.16;103.144
1080.2;1.28;100.95
1080.3;1.31;100.95
1080.4;1.2;104.242
1080.5;1.07;105.339
1080.6;1.19;100.95
1080.7;1.12;97.6579
1080.8;1.22;100.95
1080.9;1.21;104.242
1081.0;1.3;104.242
1081.1;1.33;98.7552
1081.2;1.34;98.7552
1081.3;0.99;97.6579
1081.4;1.07;97.6579
1081.5;1.11;95.4634
1081.6;0.94;99.8525
1081.7;1.46;105.339
1081.8;1.66;105.339
1081.9;1.21;100.95
1082.0;0.83;100.95
1082.1;0.82;99.8525
1082.2;1.16;102.047
1082.3;1.39;100.95
1082.4;1.51;99.8525
1082.5;1.52;102.047
1082.6;1.23;100.95
1082.7;1.31;98.7552
1082.8;0.94;95.4634
1082.9;0.83;97.6579
1083.0;1.15;98.7552
1083.1;1.41;100.95
1083.2;0.86;100.95
1083.3;1.33;100.95
1083.4;0.88;97.6579
1083.5;0.61;97.6579
1083.6;1.08;98.7552
1083.7;1.07;98.7552
1083.8;1.05;102.047
1083.9;0.68;105.339
1084.0;1.36;103.144
1084.1;1.38;99.8525
1084.2;1.48;96.5606
1084.3;1.25;95.4634
1084.4;0.78;102.047
1084.5;1.14;105.339
1084.6;0.91;102.047
1084.7;1.17;98.7552
1084.8;1.06;97.6579
1084.9;1.07;96.5606
1085.0;0.88;95.4634
1085.1;0.68;95.4634
1085.2;0.83;93.2688
1085.3;1.14;99.8525
1085.4;0.83;103.144
1085.5;1.01;104.242
1085.6;1.23;102.047
1085.7;1.3;102.047
1085.8;1.15;103.144
1085.9;1.2;103.144
1086.0;1.16;103.144
1086.1;1.24;100.95
1086.2;1.17;98.7552
1086.3;1.16;99.8525
1086.4;1.23;99.8525
1086.5;1.13;100.95
1086.6;1.06;99.8525
1086.7;1.12;99.8525
1086.8;1.01;99.8525
1086.9;1.1;99.8525
1087.0;1.23;97.6579
1087.1;1.34;96.5606
1087.2;1.33;96.5606
1087.3;1.15;95.4634
1087.4;1.09;95.4634
1087.5;1.13;96.5606
1087.6;1.13;95.4634
1087.7;1.18;95.4634
1087.8;1.29;94.3661
1087.9;1.15;95.4634
1088.0;1.29;95.4634
1088.1;1.26;95.4634
1088.2;1.26;95.4634
1088.3;1.3;94.3661
1088.4;1.29;93.2688
1088.5;1.18;93.2688
1088.6;1.22;93.2688
1088.7;1.23;94.3661
1088.8;1.21;93.2688
1088.9;1.33;95.4634
1089.0;1.27;94.3661
1089.1;1.3;94.3661
1089.2;1.32;94.3661
1089.3;1.39;93.2688
1089.4;1.38;92.1715
1089.5;1.31;91.0742
1089.6;1.3;93.2688
1089.7;1.24;91.0742
1089.8;1.28;92.1715
1089.9;1.18;92.1715
1090.0;1.14;89.977
1090.1;1.21;91.0742
1090.2;1.28;92.1715
1090.3;1.17;91.0742
1090.4;1.15;92.1715
1090.5;1.14;92.1715
1090.6;1.26;93.2688
1090.7;1.36;92.1715
1090.8;1.34;92.1715
1090.9;1.4;94.3661
1091.0;1.44;93.2688
1091.1;1.19;94.3661
1091.2;1.27;97.6579
1091.3;1.39;95.4634
1091.4;1.61;95.4634
1091.5;1.58;96.5606
1091.6;1.58;97.6579
1091.7;1.58;95.4634
1091.8;1.22;94.3661
1091.9;1.23;94.3661
1092.0;1.51;98.7552
1092.1;1.33;99.8525
1092.2;0.97;100.95
1092.3;1.15;98.7552
1092.4;1.53;99.8525
1092.5;1.47;98.7552
1092.6;1.38;97.6579
1092.7;1.43;98.7552
1092.8;1.46;100.95
1092.9;1.29;100.95
1093.0;1.34;102.047
1093.1;1.46;102.047
1093.2;1.48;102.047
1093.3;1.62;102.047
1093.4;1.57;99.8525
1093.5;1.96;100.95
1093.6;1.75;100.95
1093.7;1.25;98.7552
1093.8;1.63;99.8525
1093.9;1.49;98.7552
1094.0;1.38;96.5606
1094.1;1.18;96.5606
1094.2;1.41;98.7552
1094.3;1.31;97.6579
1094.4;1.52;96.5606
1094.5;1.78;95.4634
1094.6;1.26;95.4634
1094.7;1.24;95.4634
1094.8;0.95;93.2688
1094.9;1.58;95.4634
1095.0;1.28;93.2688
1095.1;1.34;93.2688
1095.2;0.96;92.1715
1095.3;1.05;95.4634
1095.4;1.18;93.2688
1095.5;1.29;96.5606
1095.6;1.46;97.6579
1095.7;1.6;96.5606
1095.8;1.69;95.4634
1095.9;1.63;95.4634
1096.0;1.48;96.5606
1096.1;1.65;95.4634
1096.2;1.5;95.4634
1096.3;1.55;94.3661
1096.4;1.4;94.3661
1096.5;1.34;94.3661
1096.6;1.41;94.3661
1096.7;1.45;93.2688
1096.8;1.4;94.3661
1096.9;1.31;94.3661
1097.0;1.22;92.1715
1097.1;1.22;91.0742
1097.2;1.16;91.0742
1097.3;1.12;91.0742
1097.4;1.07;89.977
1097.5;1.06;88.8797
1097.6;1.04;88.8797
1097.7;0.97;89.977
1097.8;0.97;88.8797
1097.9;0.98;88.8797
1098.0;0.97;87.7824
1098.1;0.89;87.7824
1098.2;0.8;86.6851
1098.3;0.75;86.6851
1098.4;1.02;88.8797
1098.5;0.98;88.8797
1098.6;0.89;88.8797
1098.7;0.97;88.8797
1098.8;0.97;89.977
1098.9;1.07;89.977
1099.0;1.13;89.977
1099.1;1.15;88.8797
1099.2;1.17;89.977
1099.3;1.24;92.1715
1099.4;1.19;93.2688
1099.5;1.2;93.2688
1099.6;1.18;93.2688
1099.7;1.17;92.1715
1099.8;1.13;91.0742
1099.9;1.17;92.1715
1100.0;1.12;89.977
1100.1;1.09;91.0742
1100.2;1.05;89.977
1100.3;1.04;89.977
1100.4;1.11;91.0742
1100.5;1.08;91.0742
1100.6;0.92;89.977
1100.7;1.02;89.977
1100.8;0.94;88.8797
1100.9;0.9;89.977
1101.0;1.1;91.0742
1101.1;1.07;89.977
1101.2;0.98;89.977
1101.3;0.96;89.977
1101.4;1.04;89.977
1101.5;1.08;88.8797
1101.6;1.1;89.977
1101.7;0.92;88.8797
1101.8;1.01;89.977
1101.9;1.03;89.977
1102.0;1.04;89.977
1102.1;1.06;89.977
1102.2;1.14;89.977
1102.3;1.18;89.977
1102.4;1.15;89.977
1102.5;1.18;89.977
1102.6;1.05;91.0742
1102.7;1.02;91.0742
1102.8;1.33;91.0742
1102.9;1.43;91.0742
1103.0;1.39;91.0742
1103.1;1.29;89.977
1103.2;1.12;88.8797
1103.3;1.11;88.8797
1103.4;1.11;87.7824
1103.5;1.16;86.6851
1103.6;1.21;87.7824
1103.7;1.17;87.7824
1103.8;1.22;85.5878
1103.9;1.25;84.4906
1104.0;1.27;86.6851
1104.1;1.23;84.4906
1104.2;1.29;85.5878
1104.3;1.4;88.8797
1104.4;1.31;85.5878
1104.5;1.27;87.7824
1104.6;1.3;86.6851
1104.7;1.35;89.977
1104.8;1.37;86.6851
1104.9;1.53;86.6851
1105.0;1.46;87.7824
1105.1;1.49;86.6851
1105.2;1.4;88.8797
1105.3;1.44;87.7824
1105.4;1.45;94.3661
1105.5;1.29;87.7824
1105.6;1.37;87.7824
1105.7;1.62;92.1715
1105.8;1.57;89.977
1105.9;1.32;86.6851
1106.0;1.37;88.8797
1106.1;1.02;86.6851
1106.2;1.29;85.5878
1106.3;1.49;85.5878
1106.4;1.51;86.6851
1106.5;1.41;86.6851
1106.6;1.39;85.5878
1106.7;1.38;86.6851
1106.8;1.34;84.4906
1106.9;1.23;86.6851
1107.0;1.24;84.4906
1107.1;1.17;87.7824
1107.2;1.2;84.4906
1107.3;1.27;85.5878
1107.4;1.31;86.6851
1107.5;1.22;84.4906
1107.6;1.05;86.6851
1107.7;1.07;87.7824
1107.8;1.88;87.7824
1107.9;1.31;84.4906
1108.0;1.17;87.7824
1108.1;1.22;92.1715
1108.2;1.11;95.4634
1108.3;1.44;94.3661
1108.4;1.45;93.2688
1108.5;1.51;92.1715
1108.6;1.56;89.977
1108.7;1.4;92.1715
1108.8;1.38;93.2688
1108.9;1.31;91.0742
1109.0;1.3;91.0742
1109.1;1.39;92.1715
1109.2;1.45;89.977
1109.3;0.96;92.1715
1109.4;0.88;93.2688
1109.5;1.34;92.1715
1109.6;1.82;92.1715
1109.7;1.77;94.3661
1109.8;1.96;94.3661
1109.9;1.88;89.977
1110.0;1.72;87.7824
1110.1;1.87;86.6851
1110.2;1.71;85.5878
1110.3;1.55;84.4906
1110.4;1.71;83.3933
1110.5;1.76;83.3933
1110.6;1.87;83.3933
1110.7;1.69;81.1987
1110.8;1.65;79.0042
1110.9;1.49;77.9069
1111.0;1.32;75.7123
1111.1;1.04;74.615
1111.2;0.75;75.7123
1111.3;0.42;74.615
1111.4;0.48;73.5178
1111.5;0.56;73.5178
1111.6;0.73;73.5178
1111.7;1.08;73.5178
1111.8;1.26;73.5178
1111.9;1.3;73.5178
1112.0;1.39;72.4205
1112.1;1.31;74.615
1112.2;1.24;74.615
1112.3;0.97;76.8096
1112.4;0.87;76.8096
1112.5;0.73;76.8096
1112.6;0.59;76.8096
1112.7;0.56;77.9069
1112.8;0.62;79.0042
1112.9;0.69;80.1014
1113.0;0.82;81.1987
1113.1;1.05;82.296
1113.2;1.12;83.3933
1113.3;1.07;84.4906
1113.4;1.11;85.5878
1113.5;1.18;85.5878
1113.6;1.08;86.6851
1113.7;0.99;87.7824
1113.8;1.04;88.8797
1113.9;1.08;91.0742
1114.0;1.34;93.2688
1114.1;1.45;94.3661
1114.2;1.31;93.2688
1114.3;1.36;93.2688
1114.4;1.36;91.0742
